DateTime,03FEIND.03FR7.PNT
1/3/2023 01:45:00,150934.84375
1/3/2023 01:50:00,150590.40625
1/3/2023 01:55:00,150667.21875
1/3/2023 02:00:00,150646.609375
1/3/2023 02:05:00,150631.625
1/3/2023 02:10:00,150927.375
1/3/2023 02:15:00,150730.890625
1/3/2023 02:20:00,150470.40625
1/3/2023 02:25:00,150113.609375
1/3/2023 02:30:00,150273.34375
1/3/2023 02:35:00,150685.953125
1/3/2023 02:40:00,150624.125
1/3/2023 02:45:00,150401.0
1/3/2023 02:50:00,151179.59375
1/3/2023 02:55:00,150854.421875
1/3/2023 03:00:00,150485.40625
1/3/2023 03:05:00,150923.625
1/3/2023 03:10:00,150292.125
1/3/2023 03:15:00,150481.65625
1/3/2023 03:20:00,150876.875
1/3/2023 03:25:00,150462.90625
1/3/2023 03:30:00,150772.078125
1/3/2023 03:35:00,150590.40625
1/3/2023 03:40:00,150712.171875
1/3/2023 03:45:00,150912.40625
1/3/2023 03:50:00,150843.203125
1/3/2023 03:55:00,150949.8125
1/3/2023 04:00:00,150659.734375
1/3/2023 04:05:00,151213.203125
1/3/2023 04:10:00,150447.90625
1/3/2023 04:15:00,150682.203125
1/3/2023 04:20:00,150715.921875
1/3/2023 04:25:00,151103.046875
1/3/2023 04:30:00,150861.90625
1/3/2023 04:35:00,150526.671875
1/3/2023 04:40:00,151325.140625
1/3/2023 04:45:00,150646.609375
1/3/2023 04:50:00,150590.40625
1/3/2023 04:55:00,150809.515625
1/3/2023 05:00:00,150946.0625
1/3/2023 05:05:00,150432.890625
1/3/2023 05:10:00,150650.359375
1/3/2023 05:15:00,150670.96875
1/3/2023 05:20:00,150869.390625
1/3/2023 05:25:00,150901.1875
1/3/2023 05:30:00,150949.8125
1/3/2023 05:35:00,150582.90625
1/3/2023 05:40:00,150828.234375
1/3/2023 05:45:00,151035.78125
1/3/2023 05:50:00,150605.390625
1/3/2023 05:55:00,150650.359375
1/3/2023 06:00:00,151276.640625
1/3/2023 06:05:00,150919.890625
1/3/2023 06:10:00,150869.390625
1/3/2023 06:15:00,150794.546875
1/3/2023 06:20:00,150655.984375
1/3/2023 06:25:00,150451.65625
1/3/2023 06:30:00,150953.546875
1/3/2023 06:35:00,150975.984375
1/3/2023 06:40:00,151028.3125
1/3/2023 06:45:00,150923.625
1/3/2023 06:50:00,151368.03125
1/3/2023 06:55:00,150979.71875
1/3/2023 07:00:00,151002.140625
1/3/2023 07:05:00,151224.390625
1/3/2023 07:10:00,151076.890625
1/3/2023 07:15:00,151153.46875
1/3/2023 07:20:00,150876.875
1/3/2023 07:25:00,150938.59375
1/3/2023 07:30:00,150809.515625
1/3/2023 07:35:00,151110.515625
1/3/2023 07:40:00,150979.71875
1/3/2023 07:45:00,150923.625
1/3/2023 07:50:00,151024.578125
1/3/2023 07:55:00,151117.984375
1/3/2023 08:00:00,151032.046875
1/3/2023 08:05:00,151175.859375
1/3/2023 08:10:00,150953.546875
1/3/2023 08:15:00,151028.3125
1/3/2023 08:20:00,150835.71875
1/3/2023 08:25:00,150631.625
1/3/2023 08:30:00,151103.046875
1/3/2023 08:35:00,151291.5625
1/3/2023 08:40:00,151134.796875
1/3/2023 08:45:00,151205.734375
1/3/2023 08:50:00,150719.65625
1/3/2023 08:55:00,150897.453125
1/3/2023 09:00:00,151254.25
1/3/2023 09:05:00,150850.6875
1/3/2023 09:10:00,151131.0625
1/3/2023 09:15:00,151487.3125
1/3/2023 09:20:00,151002.140625
1/3/2023 09:25:00,151168.40625
1/3/2023 09:30:00,151224.390625
1/3/2023 09:35:00,151103.046875
1/3/2023 09:40:00,150734.640625
1/3/2023 09:45:00,151347.515625
1/3/2023 09:50:00,151103.046875
1/3/2023 09:55:00,151213.203125
1/3/2023 10:00:00,151502.21875
1/3/2023 10:05:00,151351.25
1/3/2023 10:10:00,150712.171875
1/3/2023 10:15:00,150552.90625
1/3/2023 10:20:00,150663.46875
1/3/2023 10:25:00,150923.625
1/3/2023 10:30:00,150787.0625
1/3/2023 10:35:00,151091.828125
1/3/2023 10:40:00,150678.453125
1/3/2023 10:45:00,151261.71875
1/3/2023 10:50:00,151032.046875
1/3/2023 10:55:00,150990.9375
1/3/2023 11:00:00,151117.984375
1/3/2023 11:05:00,151035.78125
1/3/2023 11:10:00,151371.765625
1/3/2023 11:15:00,151114.25
1/3/2023 11:20:00,151013.359375
1/3/2023 11:25:00,151125.453125
1/3/2023 11:30:00,151291.5625
1/3/2023 11:35:00,151009.625
1/3/2023 11:40:00,150998.40625
1/3/2023 11:45:00,150790.796875
1/3/2023 11:50:00,151558.09375
1/3/2023 11:55:00,151205.734375
1/3/2023 12:00:00,151295.296875
1/3/2023 12:05:00,151194.53125
1/3/2023 12:10:00,150787.0625
1/3/2023 12:15:00,151291.5625
1/3/2023 12:20:00,151930.0625
1/3/2023 12:25:00,151630.703125
1/3/2023 12:30:00,151254.25
1/3/2023 12:35:00,151209.46875
1/3/2023 12:40:00,151595.328125
1/3/2023 12:45:00,151520.84375
1/3/2023 12:50:00,151187.0625
1/3/2023 12:55:00,151412.78125
1/3/2023 13:00:00,150987.1875
1/3/2023 13:05:00,151099.3125
1/3/2023 13:10:00,151409.046875
