DateTime,03FEIND.03DP21.PNT
1/3/2022 00:15:00,1965.41015625
1/3/2022 00:20:00,1973.0859375
1/3/2022 00:25:00,1964.82421875
1/3/2022 00:30:00,1963.9453125
1/3/2022 00:35:00,1977.36328125
1/3/2022 00:40:00,1980.29296875
1/3/2022 00:45:00,1978.06640625
1/3/2022 00:50:00,1985.9765625
1/3/2022 00:55:00,1986.796875
1/3/2022 01:00:00,1984.8046875
1/3/2022 01:05:00,1992.01171875
1/3/2022 01:10:00,1978.65234375
1/3/2022 01:15:00,1976.89453125
1/3/2022 01:20:00,1987.1484375
1/3/2022 01:25:00,1977.48046875
1/3/2022 01:30:00,1990.72265625
1/3/2022 01:35:00,1991.77734375
1/3/2022 01:40:00,1984.3359375
1/3/2022 01:45:00,1997.9296875
1/3/2022 01:50:00,2005.37109375
1/3/2022 01:55:00,1987.265625
1/3/2022 02:00:00,1998.3984375
1/3/2022 02:05:00,1998.6328125
1/3/2022 02:10:00,2003.37890625
1/3/2022 02:15:00,1998.046875
1/3/2022 02:20:00,2002.44140625
1/3/2022 02:25:00,2002.08984375
1/3/2022 02:30:00,1998.3984375
1/3/2022 02:35:00,1995.3515625
1/3/2022 02:40:00,1988.61328125
1/3/2022 02:45:00,1995.0
1/3/2022 02:50:00,1993.30078125
1/3/2022 02:55:00,1987.6171875
1/3/2022 03:00:00,1985.390625
1/3/2022 03:05:00,1977.59765625
1/3/2022 03:10:00,1963.125
1/3/2022 03:15:00,1966.23046875
1/3/2022 03:20:00,1951.7578125
1/3/2022 03:25:00,1957.08984375
1/3/2022 03:30:00,1956.38671875
1/3/2022 03:35:00,1947.65625
1/3/2022 03:40:00,1955.33203125
1/3/2022 03:45:00,1951.875
1/3/2022 03:50:00,1948.9453125
1/3/2022 03:55:00,1942.20703125
1/3/2022 04:00:00,1971.6796875
1/3/2022 04:05:00,1956.26953125
1/3/2022 04:10:00,1955.80078125
1/3/2022 04:15:00,1951.2890625
1/3/2022 04:20:00,1945.95703125
1/3/2022 04:25:00,1953.22265625
1/3/2022 04:30:00,1951.0546875
1/3/2022 04:35:00,1960.078125
1/3/2022 04:40:00,1954.27734375
1/3/2022 04:45:00,1953.69140625
1/3/2022 04:50:00,1963.4765625
1/3/2022 04:55:00,1962.1875
1/3/2022 05:00:00,1946.19140625
1/3/2022 05:05:00,1958.14453125
1/3/2022 05:10:00,1970.44921875
1/3/2022 05:15:00,1981.46484375
1/3/2022 05:20:00,1964.70703125
1/3/2022 05:25:00,1976.1328125
1/3/2022 05:30:00,1974.140625
1/3/2022 05:35:00,1976.015625
1/3/2022 05:40:00,1989.08203125
1/3/2022 05:45:00,1982.40234375
1/3/2022 05:50:00,1988.96484375
1/3/2022 05:55:00,1987.03125
1/3/2022 06:00:00,1979.58984375
1/3/2022 06:05:00,1999.6875
1/3/2022 06:10:00,1988.84765625
1/3/2022 06:15:00,1988.73046875
1/3/2022 06:20:00,1983.6328125
1/3/2022 06:25:00,1982.40234375
1/3/2022 06:30:00,1979.12109375
1/3/2022 06:35:00,1965.64453125
1/3/2022 06:40:00,1986.796875
1/3/2022 06:45:00,1980.29296875
1/3/2022 06:50:00,1979.94140625
1/3/2022 06:55:00,1976.89453125
1/3/2022 07:00:00,1977.01171875
1/3/2022 07:05:00,1964.70703125
1/3/2022 07:10:00,1972.6171875
1/3/2022 07:15:00,1965.17578125
1/3/2022 07:20:00,1970.44921875
1/3/2022 07:25:00,1979.82421875
1/3/2022 07:30:00,1968.33984375
1/3/2022 07:35:00,1952.87109375
1/3/2022 07:40:00,1979.58984375
1/3/2022 07:45:00,1965.64453125
1/3/2022 07:50:00,1945.60546875
1/3/2022 07:55:00,1955.80078125
1/3/2022 08:00:00,1961.953125
1/3/2022 08:05:00,1956.15234375
1/3/2022 08:10:00,1947.65625
1/3/2022 08:15:00,1975.78125
